Outlet_Identifier,Outlet_Age,Item_Weight,Item_Visibility,Item_MRP,Item_Visibility_Log,Item_Outlet_Sales,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,MRP_Bucket_Low,MRP_Bucket_Medium,MRP_Bucket_High,MRP_Bucket_Very_High,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Weight_Bucket_Low,Weight_Bucket_Mode,Weight_Bucket_High,Item_Category_Drinks,Item_Category_Food,Item_Category_Non-Consumables,Visibility_Bucket_Low,Visibility_Bucket_Medium,Visibility_Bucket_High
4,28,12.857645184135976,0.294939214,47.106,-1.2209859981116964,139.818,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,4,14.15,0.008829806,196.811,-3.6123082178025943,4517.453,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
3,4,19.0,0.067722325,130.8626,-2.692339389760774,1573.9512,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.060405784,234.5616,-2.806670417036812,6796.4864,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
3,4,20.5,0.0,37.119,-3.6123082178025943,842.237,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
8,16,6.96,0.077193561,89.9146,-2.5614392321656934,1277.0044,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3,4,15.35,0.013869039,62.5168,-3.6123082178025943,447.4176,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7,11,17.1,0.067290244,114.586,-2.6987400156924823,1584.604,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7,11,10.195,0.146960375,142.2838,-1.9175922863637702,1685.8056,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.018632082,82.9908,-3.6123082178025943,503.3448,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
9,14,5.78,0.096536082,162.8552,-2.337838433787149,3574.0144,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7,11,6.385,0.084008316,108.2596,-2.476839485039,1186.4556,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
5,28,12.857645184135976,0.005638944,184.9924,-3.6123082178025943,3146.5708,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
6,9,9.3,0.01601936,248.5092,-3.6123082178025943,6474.2392,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,15,13.65,0.13187274,188.024,-2.025917912339412,745.696,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
6,9,9.195,0.114863923,59.0246,-2.164007129506223,1853.5872,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,14,9.17,0.103138922,141.747,-2.271678442227014,3006.087,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
7,11,12.6,0.056191301,53.2982,-2.878993320540023,736.3748,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2,6,14.85,0.01867669,188.7214,-3.6123082178025943,3956.8494,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,6,19.35,0.021578923,120.5098,-3.6123082178025943,1807.647,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
6,9,18.7,0.0,52.2324,-3.6123082178025943,467.3916,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7,11,5.46,0.032242661,187.624,-3.434464827528875,3542.056,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
6,9,8.785,0.025962714,120.9414,-3.6123082178025943,1949.4624,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7,11,12.6,0.096407554,210.8612,-2.3391707194398488,3344.9792,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,4,8.76,0.050256604,127.3336,-2.9906133177926106,2684.5056,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
7,11,12.3,0.058234621,58.7562,-2.843275238562377,592.562,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,26,19.6,0.023931217,103.1964,-3.6123082178025943,736.3748,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
4,28,12.857645184135976,0.284065879,105.5622,-1.2585490994115602,211.7244,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,4,8.155,0.033692089,76.2354,-3.3904922169558733,1279.0018,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.023417004,223.8404,-3.6123082178025943,7201.2928,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
2,6,7.97,0.034647829,171.2422,-3.362520210431794,3103.9596,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
3,4,18.85,0.142219209,167.6132,-1.9503856863478852,1522.0188,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
7,11,11.1,0.11089655,191.5846,-2.199157494217018,2101.9306,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,14,9.6,0.006708517,164.6184,-3.6123082178025943,2972.1312,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,15,9.27,0.103419257,148.105,-2.26896409633691,149.805,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8,16,13.35,0.032180494,61.2194,-3.436394786385945,433.4358,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
6,9,11.3,0.066717378,260.8962,-2.7072898202650055,4920.9278,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2,6,19.0,0.128814669,107.6622,-2.0493805820452766,1164.4842,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7,11,12.3,0.111500259,35.6874,-2.193728365214706,846.8976,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2,6,6.425,0.010497273,118.3808,-3.6123082178025943,2812.3392,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,4,11.5,0.020653603,84.954,-3.6123082178025943,865.54,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
9,14,5.19,0.042687151,195.911,-3.1538573173800106,2946.165,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,12.15,0.021705417,163.5184,-3.6123082178025943,3137.2496,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9,14,15.25,0.026651184,86.6198,-3.6123082178025943,1657.1762,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,26,11.8,0.106968096,221.6772,-2.235224657205513,3113.2808,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
7,11,15.7,0.030686952,253.4724,-3.483917731020652,1510.0344,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8,16,16.75,0.008191729,103.5674,-3.6123082178025943,1629.8784,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
9,14,10.8,0.048218142,42.2138,-3.032019938701051,690.4346,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6,9,11.8,0.107036943,220.3772,-2.2345812424270872,4447.544,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.032381325,166.1842,-3.4301734112486755,5470.8786,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
9,14,7.81,0.034043503,168.7158,-3.380116072228538,2673.8528,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
8,16,11.1,0.036027524,177.2712,-3.3234720770941832,3339.6528,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6,9,12.85,0.0,38.3164,-3.6123082178025943,502.0132,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6,9,10.5,0.02498633,216.7508,-3.6123082178025943,3038.7112,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8,16,6.135,0.115032406,161.0236,-2.1625413990102516,1288.9888,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
5,28,12.857645184135976,0.068765925,216.9166,-2.6770469328953803,4354.332,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5,28,12.857645184135976,0.006727008,125.173,-3.6123082178025943,3202.498,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
3,4,9.3,0.016087659,249.6092,-3.6123082178025943,5976.2208,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2,6,16.6,0.0,54.6614,-3.6123082178025943,884.1824,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6,9,8.51,0.051936086,142.947,-2.9577414317671624,3006.087,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2,6,8.645,0.1442339,95.441,-1.9363189916080823,3282.394,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,26,8.6,0.05443912,128.831,-2.910672265914384,1038.648,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
5,28,12.857645184135976,0.033059299,196.4768,-3.4094523906858125,6306.4576,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
8,16,14.5,0.089778187,158.4604,-2.4104132396393325,2693.8268,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
9,14,6.65,0.053372768,149.5734,-2.9304546256379282,2524.0478,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,20.1,0.022406575,225.9036,-3.6123082178025943,3643.2576,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
8,16,15.25,0.065896556,179.266,-2.719669099840847,1438.128,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2,6,17.7,0.088305201,182.3292,-2.4269562716345927,4195.8716,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8,16,7.075,0.022566975,97.3068,-3.6123082178025943,1263.6884,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,26,11.5,0.0,129.3652,-3.6123082178025943,2066.6432,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2,6,5.82,0.077756427,254.533,-2.5541740689597185,1281.665,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
9,14,8.785,0.020609218,155.1656,-3.6123082178025943,4016.1056,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8,16,5.465,0.0,129.1626,-3.6123082178025943,3672.5528,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,28,12.857645184135976,0.013066448,140.9154,-3.6123082178025943,2127.231,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
5,28,12.857645184135976,0.135118202,52.564,-2.0016053132614764,2290.352,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8,16,15.7,0.030624844,252.2724,-3.485943704007771,1258.362,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1,26,7.39,0.092705683,251.9066,-2.3783255030035515,4267.1122,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4,28,12.857645184135976,0.042941559,102.9332,-3.1479151807164163,102.5332,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6,9,6.8,0.03748996,48.6034,-3.2836821151860724,291.6204,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5,28,12.857645184135976,0.025795293,80.2302,-3.6123082178025943,2139.2154,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
6,9,11.5,0.046115083,120.2124,-3.076615202447869,1540.6612,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
6,9,17.6,0.053170949,45.606,-2.934243103214413,1724.422,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
6,9,7.75,0.082915017,34.9558,-2.4899390872868494,645.1602,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.082028694,148.6076,-2.5006861660987294,3990.8052,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
9,14,18.6,0.076975118,161.8236,-2.5642730522074997,1611.236,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8,16,5.73,0.045371855,86.0882,-3.092863300094027,1116.5466,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
9,14,12.15,0.028642712,149.0708,-3.552856248635336,1203.7664,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,26,5.44,0.017047751,174.637,-3.6123082178025943,2999.429,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
7,11,17.7,0.042562588,165.021,-3.1567796275268196,3425.541,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5,28,12.857645184135976,0.181769264,240.6196,-1.7050171764383315,4579.3724,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
1,26,12.1,0.016812745,180.666,-3.6123082178025943,4134.618,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,26,8.355,0.0,145.6418,-3.6123082178025943,3384.2614,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,15,6.26,0.016516867,151.1366,-3.6123082178025943,453.4098,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,26,15.75,0.134960397,101.37,-2.0027738991364212,2097.27,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,26,5.905,0.045614252,221.5456,-3.087535067433805,6852.4136,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
8,16,16.0,0.099136036,210.3902,-2.3112622710502917,1486.7314,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8,16,20.25,0.014222617,148.9418,-3.6123082178025943,3531.4032,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
9,14,5.175,0.037457098,83.4224,-3.284559054267683,1448.7808,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,9.0,0.079279489,77.2644,-2.5347758344907634,1335.5948,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
9,14,15.6,0.045835395,168.2132,-3.0826986697370904,2367.5848,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3,4,5.175,0.029616108,107.7622,-3.5194368764801727,2011.3818,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
5,28,12.857645184135976,0.0,175.4028,-3.6123082178025943,6729.9064,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
9,14,18.7,0.0576269,83.3566,-2.8537658064084486,1860.2452,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8,16,17.6,0.015687045,182.6976,-3.6123082178025943,3440.8544,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,26,18.2,0.162960415,43.5086,-1.8142479604296178,1070.6064,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8,16,13.15,0.024651269,179.5686,-3.6123082178025943,1422.1488,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,15,8.6,0.091195818,130.231,-2.3947462382163938,129.831,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5,28,12.857645184135976,0.058542509,168.6448,-2.838002139053652,3408.896,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
9,14,20.35,0.089608321,262.1594,-2.4123070950096746,3139.9128,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
6,9,7.39,0.067766896,140.6812,-2.691681462860334,3704.5112,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9,14,19.6,0.041355366,88.7514,-3.185553095677938,2656.542,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
0,15,16.25,0.145913308,95.441,-1.9247426144533661,193.082,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
9,14,6.28,0.027748176,86.5198,-3.5845851706797167,1395.5168,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,26,9.395,0.159201868,226.072,-1.8375822719723516,3621.952,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2,6,7.72,0.052274691,79.1986,-2.9512429447322557,778.986,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,26,12.65,0.042175992,106.4938,-3.1659041297834483,2465.4574,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4,28,12.857645184135976,0.057933643,175.1738,-2.848457009608845,347.5476,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7,11,16.75,0.0,88.7856,-3.6123082178025943,966.7416,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,26,15.5,0.026280116,102.3332,-3.6123082178025943,922.7988,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
9,14,8.88,0.086916126,153.3682,-2.44281169430645,1219.7456,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7,11,18.25,0.075347426,126.3046,-2.58564551507706,747.0276,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2,6,8.935,0.040410039,52.9298,-3.2086770347845737,539.298,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
6,9,16.0,0.09911729,210.7902,-2.3114513826322667,4460.1942,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,4,19.7,0.053439522,55.093,-2.9292046944045285,1018.674,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
6,9,20.6,0.023448504,93.9778,-3.6123082178025943,2816.334,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8,16,19.25,0.108030434,32.4558,-2.22534229525874,101.8674,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8,16,14.15,0.024404558,198.311,-3.6123082178025943,2553.343,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
7,11,6.63,0.010961483,58.2588,-3.6123082178025943,343.5528,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8,16,11.8,0.026358005,39.6138,-3.6123082178025943,365.5242,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4,28,12.857645184135976,0.03627089,85.9566,-3.316739787802554,169.1132,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8,16,12.85,0.137227848,155.563,-1.986112610525806,4224.501,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,6,11.6,0.144832027,239.8222,-1.9321806425481922,4063.3774,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4,28,12.857645184135976,0.029157849,97.0726,-3.5350311399945817,293.6178,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,6,12.15,0.058756205,161.0552,-2.834358514513677,3411.5592,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
9,14,4.635,0.141108156,128.2994,-1.958228618817284,2698.4874,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3,4,19.6,0.024325592,48.5718,-3.6123082178025943,425.4462,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7,11,20.2,0.121500143,95.0752,-2.107839839247494,2588.6304,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.160653682,185.2266,-1.8285042742929367,5901.6512,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8,16,9.395,0.109096371,44.6112,-2.2155236497577513,511.3344,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6,9,11.395,0.069574013,232.8616,-2.665364157800882,2812.3392,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3,4,19.5,0.027458099,158.792,-3.5950941090066317,2556.672,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
8,16,18.35,0.092226754,184.4266,-2.3835050169759953,3504.1054,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0,15,5.365,0.234733477,173.4764,-1.4493045488874483,171.7764,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3,4,11.8,0.014144442,180.4344,-3.6123082178025943,535.3032,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
2,6,11.3,0.056754036,247.5118,-2.869028506206726,2470.118,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
7,11,19.6,0.023999722,104.0964,-3.6123082178025943,525.982,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9,14,14.0,0.041355366,182.0634,-3.185553095677938,4544.085,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8,16,19.7,0.024655594,84.3592,-3.6123082178025943,743.0328,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
8,16,12.5,0.081134826,220.0798,-2.5116429895667953,4848.3556,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7,11,12.3,0.052608525,191.253,-2.944877100127414,2656.542,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8,16,7.435,0.084452363,165.2158,-2.4715676550659125,2840.9686,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8,16,6.48,0.033899898,146.9076,-3.3843432734498164,2956.152,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,26,17.6,0.058042926,154.6314,-2.8465724387289426,1861.5768,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
7,11,8.155,0.119692888,188.453,-2.1228260833880412,4364.319,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,14,16.1,0.0343603,253.4356,-3.370853450821544,2797.6916,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
9,14,15.5,0.100922503,199.0768,-2.293402353693614,2759.0752,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5,28,12.857645184135976,0.016956266,109.3228,-3.6123082178025943,2431.5016,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
6,9,4.785,0.092576144,121.0098,-2.3797237947108805,2530.7058,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,14,14.6,0.025742955,197.1084,-3.6123082178025943,4761.8016,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3,4,6.445,0.029812714,95.4436,-3.512820332162275,1229.0668,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
1,26,4.88,0.133382115,55.0298,-2.0145372249536293,647.1576,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
